ye1_38b,ye1_38c,total_expend,status,hhtype,y_nfm,total_food,percentile,price_per_liter,total_expend_per_person,total_food_per_person,ye1_38c_per_person
1.0,437.14,13542.080078125,4.0,глава Женщина пенс возраста,1.0,4862.080078125,14,437.14,13542.080078125,4862.080078125,437.14
1.2520000000000002,476.6558999999998,22901.3515625,4.0,глава Мужчина трудоспос возраста,4.0,5664.47021484375,36,380.715575079872,5725.337890625,1416.1175537109375,119.16397499999995
1.176,435.89919999999984,28429.4609375,4.0,глава Мужчина трудоспос возраста,4.0,8821.08984375,46,370.6625850340135,7107.365234375,2205.2724609375,108.97479999999996
1.077,396.2638000000003,10011.490234375,4.0,глава Женщина пенс возраста,1.0,4489.48974609375,7,367.9329619312909,10011.490234375,4489.48974609375,396.2638000000003
1.0290000000000004,397.62809999999996,27500.2578125,4.0,глава Мужчина трудоспос возраста,2.0,7440.3095703125,44,386.42186588921265,13750.12890625,3720.15478515625,198.81404999999998
1.7130000000000007,622.2428,26236.62890625,4.0,глава Мужчина пенс возраста,2.0,10033.33984375,42,363.24740221833025,13118.314453125,5016.669921875,311.1214
1.7140000000000004,603.4696999999999,18843.859375,4.0,глава Мужчина пенс возраста,2.0,8953.8603515625,27,352.0826721120185,9421.9296875,4476.93017578125,301.73484999999994
1.0,334.29,13157.28125,4.0,глава Мужчина трудоспос возраста,3.0,8930.4208984375,14,334.29,4385.760416666667,2976.8069661458335,111.43
2.1510000000000007,863.4068999999997,13475.6904296875,4.0,глава Женщина пенс возраста,1.0,13095.6904296875,14,401.3979079497905,13475.6904296875,13095.6904296875,863.4068999999997
1.081,425.6993,17897.51953125,4.0,глава Женщина трудоспос возраста,2.0,8661.41015625,24,393.8013876040703,8948.759765625,4330.705078125,212.84965
2.529,967.6915000000002,30213.19921875,4.0,глава Мужчина трудоспос возраста,6.0,12514.2900390625,49,382.6379992091737,5035.533203125,2085.7150065104165,161.28191666666672
2.5870000000000006,1007.0120999999998,12054.267578125,4.0,глава Мужчина трудоспос возраста,6.0,7205.98974609375,11,389.25863935059897,2009.0445963541667,1200.998291015625,167.83534999999998
1.391,796.0281999999997,38938.55859375,4.0,глава Мужчина трудоспос возраста,3.0,4062.52001953125,62,572.2704529115742,12979.51953125,1354.17333984375,265.34273333333323
3.5239999999999996,1160.4860000000003,84046.40625,4.0,глава Мужчина трудоспос возраста,4.0,30031.970703125,91,329.30930760499444,21011.6015625,7507.99267578125,290.1215000000001
1.1510000000000005,418.69050000000004,7569.7998046875,4.0,глава Женщина пенс возраста,1.0,3591.419921875,3,363.76238053866194,7569.7998046875,3591.419921875,418.69050000000004
1.193,425.7844999999998,15079.01953125,4.0,глава Женщина трудоспос возраста,2.0,4779.02001953125,18,356.9023470243083,7539.509765625,2389.510009765625,212.8922499999999
2.39,925.0711000000007,37991.7890625,4.0,глава Женщина трудоспос возраста,5.0,22372.4296875,61,387.059037656904,7598.3578125,4474.4859375,185.01422000000014
1.7670000000000001,813.3355000000004,10135.7197265625,4.0,глава Женщина пенс возраста,1.0,9535.7197265625,7,460.2917374080364,10135.7197265625,9535.7197265625,813.3355000000004
1.0460000000000007,412.19739999999985,15748.259765625,4.0,глава Мужчина трудоспос возраста,2.0,8242.849609375,20,394.0701720841296,7874.1298828125,4121.4248046875,206.09869999999992
1.4310000000000005,567.1299000000002,26425.37109375,4.0,глава Мужчина пенс возраста,2.0,15631.310546875,43,396.31719077568135,13212.685546875,7815.6552734375,283.5649500000001
1.1840000000000004,463.4129999999998,20728.94921875,4.0,глава Женщина пенс возраста,1.0,17489.94921875,31,391.39611486486456,20728.94921875,17489.94921875,463.4129999999998
1.4850000000000005,578.0556999999998,23453.98046875,4.0,глава Мужчина трудоспос возраста,4.0,15877.98046875,37,389.26309764309735,5863.4951171875,3969.4951171875,144.51392499999994
1.183,440.95369999999997,13101.9296875,4.0,глава Женщина пенс возраста,1.0,9401.9296875,13,372.74192730346573,13101.9296875,9401.9296875,440.95369999999997
2.547,1026.8569999999995,17364.0,4.0,глава Женщина пенс возраста,2.0,13414.0,23,403.16332940714545,8682.0,6707.0,513.4284999999998
2.283,826.5416999999993,13319.7099609375,4.0,глава Мужчина трудоспос возраста,5.0,7545.66015625,14,362.041918528252,2663.9419921875,1509.13203125,165.30833999999987
1.1670000000000003,468.44460000000015,7021.42041015625,4.0,глава Мужчина пенс возраста,2.0,5571.42041015625,3,401.4092544987147,3510.710205078125,2785.710205078125,234.22230000000008
1.213,468.476,10757.58984375,4.0,глава Женщина пенс возраста,1.0,7257.58984375,8,386.2126957955482,10757.58984375,7257.58984375,468.476
1.191,457.67100000000005,11257.1298828125,4.0,глава Женщина пенс возраста,1.0,7257.1298828125,9,384.2745591939547,11257.1298828125,7257.1298828125,457.67100000000005
1.1940000000000004,728.5502000000001,2971.64990234375,4.0,глава Мужчина трудоспос возраста,3.0,2621.64990234375,1,610.1760469011724,990.5499674479166,873.88330078125,242.85006666666672
1.0640000000000007,350.09839999999974,27427.96875,3.0,глава Мужчина пенс возраста,2.0,8414.109375,44,329.0398496240597,13713.984375,4207.0546875,175.04919999999987
1.0,368.57,32427.44921875,3.0,глава Мужчина трудоспос возраста,4.0,10141.1005859375,53,368.57,8106.8623046875,2535.275146484375,92.1425
1.0150000000000008,364.9660999999999,13604.849609375,3.0,глава Мужчина пенс возраста,2.0,6414.849609375,15,359.57251231527056,6802.4248046875,3207.4248046875,182.48304999999996
1.0,325.71,12661.791015625,3.0,глава Мужчина трудоспос возраста,2.0,4854.650390625,12,325.71,6330.8955078125,2427.3251953125,162.855
0.9,342.86,29941.19921875,3.0,глава Женщина пенс возраста,1.0,18163.8203125,49,380.9555555555556,29941.19921875,18163.8203125,342.86
1.0660000000000007,402.5553999999998,43310.80859375,3.0,глава Мужчина трудоспос возраста,3.0,14147.5,67,377.6317073170727,14436.936197916666,4715.833333333333,134.18513333333325
0.804,406.11530000000016,33198.796875,3.0,глава Женщина пенс возраста,1.0,12040.099609375,54,505.1185323383086,33198.796875,12040.099609375,406.11530000000016
1.129,529.5433,70462.78125,3.0,глава Мужчина пенс возраста,2.0,28507.48046875,86,469.03746678476534,35231.390625,14253.740234375,264.77165
1.0210000000000008,435.51399999999995,34116.890625,3.0,глава Мужчина трудоспос возраста,4.0,14399.98046875,55,426.55631733594475,8529.22265625,3599.9951171875,108.87849999999999
1.0400000000000005,386.14259999999996,27198.73046875,3.0,глава Мужчина трудоспос возраста,3.0,13881.669921875,44,371.2909615384613,9066.243489583334,4627.223307291667,128.71419999999998
1.1080000000000003,438.8156000000002,12740.23046875,3.0,глава Женщина пенс возраста,1.0,7404.8701171875,13,396.04296028880873,12740.23046875,7404.8701171875,438.8156000000002
1.1170000000000002,449.27160000000003,67622.015625,3.0,глава Мужчина трудоспос возраста,4.0,16864.30859375,85,402.21271262309756,16905.50390625,4216.0771484375,112.31790000000001
2.4230000000000005,779.8296,29917.5390625,3.0,глава Мужчина пенс возраста,2.0,11799.83984375,49,321.84465538588523,14958.76953125,5899.919921875,389.9148
1.07,381.91540000000015,4711.43017578125,3.0,глава Мужчина трудоспос возраста,2.0,411.4299926757813,1,356.9302803738319,2355.715087890625,205.71499633789065,190.95770000000007
1.0,334.29,11462.869140625,3.0,глава Мужчина трудоспос возраста,2.0,6102.86962890625,10,334.29,5731.4345703125,3051.434814453125,167.145
0.9350000000000006,304.5420999999999,26424.703125,3.0,глава Мужчина трудоспос возраста,3.0,8716.66015625,43,325.71347593582857,8808.234375,2905.5533854166665,101.5140333333333
1.0,488.57,40645.41015625,3.0,глава Мужчина трудоспос возраста,2.0,12535.7109375,65,488.57,20322.705078125,6267.85546875,244.285
1.487,542.6148000000001,159073.65625,3.0,глава Мужчина пенс возраста,2.0,9902.380859375,98,364.9057162071285,79536.828125,4951.1904296875,271.30740000000003
1.1175000000000006,446.7434000000001,17775.419921875,3.0,глава Мужчина трудоспос возраста,4.0,6311.43017578125,24,399.770380313199,4443.85498046875,1577.8575439453125,111.68585000000003
2.9389999999999996,1076.2709000000004,60782.69921875,4.0,глава Мужчина пенс возраста,2.0,35340.1484375,82,366.20309629125575,30391.349609375,17670.07421875,538.1354500000002
1.8940000000000003,733.2441,51240.359375,4.0,глава Мужчина трудоспос возраста,3.0,26906.330078125,75,387.1404963041182,17080.119791666668,8968.776692708334,244.4147
1.0959999999999999,462.25800000000027,8494.9892578125,4.0,глава Женщина пенс возраста,1.0,6299.9892578125,4,421.7682481751828,8494.9892578125,6299.9892578125,462.25800000000027
1.8340000000000003,703.1999,18629.69921875,4.0,глава Мужчина трудоспос возраста,2.0,16619.69921875,26,383.4241548527807,9314.849609375,8309.849609375,351.59995
1.4880000000000007,545.1836999999999,10959.439453125,4.0,глава Женщина пенс возраста,1.0,9979.439453125,9,366.3868951612901,10959.439453125,9979.439453125,545.1836999999999
0.9669999999999996,336.04400000000015,5224.1298828125,4.0,глава Женщина пенс возраста,1.0,5014.1298828125,1,347.5118924508793,5224.1298828125,5014.1298828125,336.04400000000015
1.1870000000000003,402.4111000000001,7042.8505859375,4.0,глава Женщина трудоспос возраста,2.0,6192.8505859375,3,339.01524852569503,3521.42529296875,3096.42529296875,201.20555000000004
1.1520000000000006,385.7998999999999,14808.9296875,4.0,глава Мужчина трудоспос возраста,3.0,6134.33984375,17,334.89574652777753,4936.309895833333,2044.7799479166667,128.59996666666663
1.1190000000000007,460.37700000000007,23755.640625,4.0,глава Мужчина трудоспос возраста,4.0,11424.0205078125,37,411.4182305630025,5938.91015625,2856.005126953125,115.09425000000002
2.1830000000000003,826.756600000001,37844.08203125,4.0,глава Мужчина трудоспос возраста,4.0,20875.12109375,61,378.7249656436101,9461.0205078125,5218.7802734375,206.68915000000024
2.0,668.57,81702.7109375,4.0,глава Мужчина трудоспос возраста,9.0,16204.5205078125,90,334.285,9078.078993055555,1800.5022786458333,74.28555555555556
1.0,334.29,8803.55078125,4.0,глава Женщина пенс возраста,1.0,5193.55029296875,5,334.29,8803.55078125,5193.55029296875,334.29
3.431,1591.2062999999991,70792.6875,4.0,глава Мужчина трудоспос возраста,6.0,35168.87109375,87,463.77333139026496,11798.78125,5861.478515625,265.20104999999984
1.2360000000000002,461.99980000000005,19743.109375,4.0,глава Женщина трудоспос возраста,2.0,7343.109375,29,373.78624595469256,9871.5546875,3671.5546875,230.99990000000003
1.2820000000000005,455.9633000000002,24918.0390625,4.0,глава Мужчина трудоспос возраста,2.0,10493.8203125,39,355.665600624025,12459.01953125,5246.91015625,227.9816500000001
1.669,657.6,67788.5625,4.0,глава Мужчина трудоспос возраста,5.0,25970.3203125,85,394.008388256441,13557.7125,5194.0640625,131.52
1.035,384.76230000000004,6430.25,4.0,глава Женщина пенс возраста,1.0,3130.25,2,371.7510144927537,6430.25,3130.25,384.76230000000004
1.0540000000000003,386.6571,39280.78125,3.0,глава Мужчина трудоспос возраста,5.0,13432.1484375,63,366.84734345351035,7856.15625,2686.4296875,77.33142000000001
1.0690000000000008,446.0139000000001,14658.5703125,3.0,глава Мужчина трудоспос возраста,3.0,8918.5703125,17,417.2253507951354,4886.190104166667,2972.8567708333335,148.67130000000003
1.202,483.00010000000003,23968.400390625,3.0,глава Мужчина пенс возраста,2.0,21968.400390625,38,401.8303660565724,11984.2001953125,10984.2001953125,241.50005000000002
0.9,291.43,15865.73046875,3.0,глава Мужчина трудоспос возраста,3.0,6565.73046875,20,323.81111111111113,5288.576822916667,2188.5768229166665,97.14333333333333
1.0390000000000001,432.5507999999999,14101.419921875,3.0,глава Женщина пенс возраста,1.0,4401.42041015625,16,416.3145332050047,14101.419921875,4401.42041015625,432.5507999999999
1.196,474.5137999999999,41935.6875,4.0,глава Женщина трудоспос возраста,2.0,4830.14990234375,66,396.750668896321,20967.84375,2415.074951171875,237.25689999999994
1.6370000000000002,585.4995,27924.80078125,4.0,глава Мужчина трудоспос возраста,5.0,11950.5595703125,45,357.66615760537564,5584.96015625,2390.1119140625,117.0999
1.334,371.77209999999985,10790.0,4.0,глава Женщина пенс возраста,1.0,6569.99951171875,8,278.6897301349324,10790.0,6569.99951171875,371.77209999999985
3.0,1285.71,25016.58984375,4.0,глава Мужчина трудоспос возраста,3.0,16392.30078125,40,428.57,8338.86328125,5464.100260416667,428.57
0.9960000000000001,366.2992999999999,26056.990234375,3.0,глава Женщина пенс возраста,1.0,8674.291015625,42,367.7703815261043,26056.990234375,8674.291015625,366.2992999999999
1.0,462.86,22504.3515625,3.0,глава Мужчина трудоспос возраста,3.0,9565.1005859375,35,462.86,7501.450520833333,3188.3668619791665,154.28666666666666
1.0870000000000002,382.36949999999973,17283.1015625,3.0,глава Мужчина трудоспос возраста,2.0,7495.7099609375,23,351.76586936522506,8641.55078125,3747.85498046875,191.18474999999987
1.1550000000000005,438.12890000000004,59616.625,3.0,глава Мужчина трудоспос возраста,4.0,18409.560546875,81,379.33238095238084,14904.15625,4602.39013671875,109.53222500000001
0.9735000000000003,319.62890000000004,27169.970703125,1.0,глава Мужчина трудоспос возраста,3.0,6826.099609375,44,328.329635336415,9056.656901041666,2275.3665364583335,106.54296666666669
1.0960000000000003,431.27109999999993,34319.2578125,1.0,глава Мужчина трудоспос возраста,3.0,10947.0703125,56,393.49552919708015,11439.752604166666,3649.0234375,143.7570333333333
1.5340000000000003,559.1988999999999,61851.1796875,1.0,глава Мужчина трудоспос возраста,4.0,22935.369140625,83,364.53644067796597,15462.794921875,5733.84228515625,139.79972499999997
0.9920000000000002,348.0871000000002,27905.060546875,1.0,глава Мужчина пенс возраста,2.0,13405.060546875,45,350.8942540322582,13952.5302734375,6702.5302734375,174.0435500000001
1.0,471.43,65198.4609375,1.0,глава Мужчина трудоспос возраста,4.0,27797.150390625,84,471.43,16299.615234375,6949.28759765625,117.8575
0.9450000000000004,337.8864000000001,7351.830078125,1.0,глава Мужчина трудоспос возраста,1.0,4182.8701171875,3,357.551746031746,7351.830078125,4182.8701171875,337.8864000000001
0.9500000000000007,402.47079999999994,41616.33984375,1.0,глава Мужчина трудоспос возраста,3.0,18411.4609375,65,423.65347368421016,13872.11328125,6137.153645833333,134.1569333333333
1.0440000000000005,413.44540000000046,46654.96875,1.0,глава Мужчина трудоспос возраста,4.0,13203.7099609375,71,396.02049808429143,11663.7421875,3300.927490234375,103.36135000000012
1.0,364.29,52545.2421875,1.0,глава Мужчина трудоспос возраста,4.0,26142.8515625,76,364.29,13136.310546875,6535.712890625,91.0725
1.0,385.71,66439.09375,1.0,глава Мужчина трудоспос возраста,5.0,34720.46875,85,385.71,13287.81875,6944.09375,77.142
1.0650000000000004,415.50040000000007,52628.33203125,1.0,глава Мужчина трудоспос возраста,4.0,3626.77978515625,76,390.1412206572769,13157.0830078125,906.6949462890625,103.87510000000002
2.0,600.0,42872.98828125,1.0,глава Мужчина пенс возраста,2.0,15635.0693359375,67,300.0,21436.494140625,7817.53466796875,300.0
2.7,1157.14,49589.83203125,1.0,глава Мужчина пенс возраста,2.0,15085.41015625,73,428.57037037037037,24794.916015625,7542.705078125,578.57
1.0170000000000001,361.0296000000002,27443.1015625,1.0,глава Мужчина пенс возраста,2.0,13425.25,44,354.99469026548684,13721.55078125,6712.625,180.5148000000001
1.1520000000000001,371.5277999999999,41035.04296875,1.0,глава Мужчина трудоспос возраста,2.0,9357.880859375,65,322.50677083333323,20517.521484375,4678.9404296875,185.76389999999995
0.9830000000000004,317.0997,10395.0,1.0,глава Мужчина пенс возраста,1.0,3779.999755859375,7,322.5836215666326,10395.0,3779.999755859375,317.0997
1.2230000000000003,463.4147000000001,32249.6796875,1.0,глава Мужчина трудоспос возраста,3.0,14777.1494140625,53,378.9163532297629,10749.893229166666,4925.716471354167,154.4715666666667
1.0,360.0,40365.9296875,1.0,глава Мужчина трудоспос возраста,3.0,12008.560546875,64,360.0,13455.309895833334,4002.853515625,120.0
1.0120000000000007,428.1,20686.30078125,1.0,глава Женщина пенс возраста,1.0,6651.439453125,31,423.0237154150195,20686.30078125,6651.439453125,428.1
1.0,252.86,13355.7197265625,1.0,глава Мужчина трудоспос возраста,2.0,7962.85986328125,14,252.86,6677.85986328125,3981.429931640625,126.43
1.0,321.43,28832.73046875,1.0,глава Женщина пенс возраста,1.0,16883.150390625,47,321.43,28832.73046875,16883.150390625,321.43
1.0,578.57,35114.796875,1.0,глава Мужчина трудоспос возраста,2.0,18030.009765625,57,578.57,17557.3984375,9015.0048828125,289.285
1.3082000000000005,500.0396999999999,31824.08984375,1.0,глава Женщина пенс возраста,2.0,15338.5791015625,52,382.2349029200426,15912.044921875,7669.28955078125,250.01984999999996
1.0,471.43,23899.3515625,1.0,глава Мужчина трудоспос возраста,2.0,13795.701171875,38,471.43,11949.67578125,6897.8505859375,235.715
1.0,578.57,23623.69140625,1.0,глава Мужчина пенс возраста,2.0,11944.2705078125,37,578.57,11811.845703125,5972.13525390625,289.285
1.0,621.4300000000001,263863.78125,1.0,глава Мужчина трудоспос возраста,3.0,19075.71875,100,621.4300000000001,87954.59375,6358.572916666667,207.14333333333335
1.3150000000000004,475.1989999999998,72044.3203125,1.0,глава Мужчина трудоспос возраста,5.0,30659.998046875,87,361.3680608365016,14408.8640625,6131.999609375,95.03979999999996
1.2110000000000003,476.40110000000016,101464.671875,1.0,глава Мужчина трудоспос возраста,7.0,41803.3203125,94,393.3947976878613,14494.953125,5971.902901785715,68.05730000000003
1.0150000000000006,494.05740000000003,20291.130859375,1.0,глава Женщина пенс возраста,1.0,5117.17041015625,30,486.75605911330024,20291.130859375,5117.17041015625,494.05740000000003
0.9,235.71,34254.7578125,1.0,глава Женщина трудоспос возраста,2.0,7045.7197265625,56,261.9,17127.37890625,3522.85986328125,117.855
1.3450000000000009,488.8705999999999,40865.7109375,1.0,глава Мужчина трудоспос возраста,2.0,14048.58984375,65,363.4725650557618,20432.85546875,7024.294921875,244.43529999999996
1.0,308.57,25155.58984375,1.0,глава Женщина пенс возраста,1.0,6947.14990234375,40,308.57,25155.58984375,6947.14990234375,308.57
0.9339999999999999,370.15860000000015,48983.2109375,1.0,глава Мужчина трудоспос возраста,3.0,7662.85986328125,73,396.3154175588867,16327.736979166666,2554.28662109375,123.38620000000004
2.0,625.71,17261.44921875,1.0,глава Женщина трудоспос возраста,2.0,5772.849609375,23,312.855,8630.724609375,2886.4248046875,312.855
1.1159999999999999,447.3864000000001,11356.4296875,1.0,глава Женщина пенс возраста,1.0,3351.429931640625,9,400.88387096774204,11356.4296875,3351.429931640625,447.3864000000001
1.1080000000000003,395.53149999999994,16216.0302734375,1.0,глава Женщина пенс возраста,1.0,5606.0302734375,20,356.97788808664245,16216.0302734375,5606.0302734375,395.53149999999994
0.9,420.0,24832.12890625,1.0,глава Мужчина пенс возраста,2.0,11952.83984375,39,466.66666666666663,12416.064453125,5976.419921875,210.0
0.9,235.71,14421.8095703125,1.0,глава Мужчина трудоспос возраста,2.0,5952.849609375,16,261.9,7210.90478515625,2976.4248046875,117.855
0.9780000000000004,381.77139999999997,23415.25,1.0,глава Мужчина трудоспос возраста,2.0,10242.859375,37,390.3593047034763,11707.625,5121.4296875,190.88569999999999
1.2025000000000003,415.7149000000001,176668.265625,1.0,глава Мужчина пенс возраста,2.0,9194.609375,99,345.70885654885655,88334.1328125,4597.3046875,207.85745000000006
0.9,462.86,102238.65625,1.0,глава Мужчина трудоспос возраста,7.0,48214.5859375,94,514.2888888888889,14605.52232142857,6887.797991071428,66.12285714285714
1.4220000000000002,515.7870000000001,44808.6015625,1.0,глава Мужчина трудоспос возраста,3.0,13671.431640625,69,362.7194092827005,14936.200520833334,4557.143880208333,171.92900000000006
1.007000000000001,425.35619999999983,12021.619140625,1.0,глава Женщина пенс возраста,1.0,6227.1396484375,11,422.3994041708038,12021.619140625,6227.1396484375,425.35619999999983
0.9760000000000002,277.9704999999999,9165.7197265625,1.0,глава Женщина пенс возраста,1.0,4915.7197265625,5,284.80584016393425,9165.7197265625,4915.7197265625,277.9704999999999
1.1696000000000004,458.3578000000001,30957.119140625,1.0,глава Мужчина трудоспос возраста,2.0,16757.119140625,51,391.8927838577291,15478.5595703125,8378.5595703125,229.17890000000006
0.9640000000000006,339.98479999999984,25163.37890625,1.0,глава Женщина трудоспос возраста,2.0,9072.1796875,40,352.6813278008295,12581.689453125,4536.08984375,169.99239999999992
0.8,355.71,17114.23828125,1.0,глава Мужчина пенс возраста,1.0,5858.56982421875,23,444.63749999999993,17114.23828125,5858.56982421875,355.71
0.9,300.0,22804.62890625,1.0,глава Мужчина трудоспос возраста,3.0,9660.0,35,333.3333333333333,7601.54296875,3220.0,100.0
1.1960000000000006,423.0038999999999,13622.541015625,1.0,глава Мужчина пенс возраста,1.0,6947.13037109375,15,353.6821906354512,13622.541015625,6947.13037109375,423.0038999999999
1.0,342.86,53358.59765625,1.0,глава Мужчина трудоспос возраста,5.0,21149.998046875,77,342.86,10671.71953125,4229.999609375,68.572
0.9410000000000004,390.1924000000001,14855.720703125,1.0,глава Женщина пенс возраста,1.0,5455.72021484375,17,414.65717321997863,14855.720703125,5455.72021484375,390.1924000000001
0.9610000000000004,338.8705999999999,12662.240234375,1.0,глава Мужчина трудоспос возраста,2.0,3686.89013671875,12,352.622892819979,6331.1201171875,1843.445068359375,169.43529999999996
0.9,304.29,33982.4296875,1.0,глава Мужчина пенс возраста,2.0,10637.1494140625,55,338.1,16991.21484375,5318.57470703125,152.145
1.1630000000000005,416.27220000000017,42361.96875,1.0,глава Мужчина трудоспос возраста,5.0,13260.0087890625,66,357.92966466036114,8472.39375,2652.0017578125,83.25444000000003
0.9370000000000006,383.40110000000016,7232.5703125,1.0,глава Женщина пенс возраста,1.0,3152.570068359375,3,409.17940234791877,7232.5703125,3152.570068359375,383.40110000000016
0.9800000000000003,345.3432,9624.2900390625,1.0,глава Женщина пенс возраста,1.0,3844.2900390625,6,352.3910204081632,9624.2900390625,3844.2900390625,345.3432
0.9280000000000004,354.3855,6360.7099609375,1.0,глава Женщина пенс возраста,1.0,3145.7099609375,2,381.88092672413774,6360.7099609375,3145.7099609375,354.3855
1.4000000000000006,503.3573,15395.0,1.0,глава Женщина пенс возраста,1.0,10890.0,19,359.5409285714284,15395.0,10890.0,503.3573
6.0,2545.71,54847.57421875,1.0,глава Мужчина трудоспос возраста,2.0,45505.43359375,78,424.285,27423.787109375,22752.716796875,1272.855
1.0,428.57,81415.90625,1.0,глава Мужчина трудоспос возраста,4.0,39466.01171875,90,428.57,20353.9765625,9866.5029296875,107.1425
0.9830000000000001,441.2137999999999,16776.4296875,1.0,глава Женщина пенс возраста,1.0,10971.4306640625,22,448.84415055951155,16776.4296875,10971.4306640625,441.2137999999999
1.6250000000000002,621.5145,65365.796875,1.0,глава Мужчина трудоспос возраста,5.0,19842.837890625,84,382.4704615384615,13073.159375,3968.567578125,124.3029
2.6700000000000004,967.0811999999995,123332.546875,1.0,глава Мужчина пенс возраста,2.0,17300.69921875,96,362.2026966292132,61666.2734375,8650.349609375,483.54059999999976
0.9860000000000002,362.70040000000006,51999.390625,1.0,глава Женщина трудоспос возраста,4.0,18184.279296875,76,367.85030425963487,12999.84765625,4546.06982421875,90.67510000000001
2.0,694.29,34932.6796875,1.0,глава Мужчина трудоспос возраста,5.0,15111.7890625,57,347.145,6986.5359375,3022.3578125,138.858
1.3399999999999996,528.0861,69754.5703125,1.0,глава Мужчина трудоспос возраста,4.0,26905.71875,86,394.09410447761206,17438.642578125,6726.4296875,132.021525
1.0,321.43,52508.859375,1.0,глава Мужчина трудоспос возраста,4.0,24900.01953125,76,321.43,13127.21484375,6225.0048828125,80.3575
1.0,342.86,47859.1015625,1.0,глава Мужчина трудоспос возраста,4.0,28255.72265625,72,342.86,11964.775390625,7063.9306640625,85.715
1.0,338.57,46751.09765625,1.0,глава Мужчина трудоспос возраста,4.0,24702.8671875,71,338.57,11687.7744140625,6175.716796875,84.6425
0.9680000000000004,326.57129999999995,28306.58984375,1.0,глава Женщина пенс возраста,2.0,8151.43994140625,46,337.36704545454523,14153.294921875,4075.719970703125,163.28564999999998
0.9,582.86,13984.2998046875,1.0,глава Женщина пенс возраста,1.0,6184.2998046875,15,647.6222222222223,13984.2998046875,6184.2998046875,582.86
0.9,347.14,130664.8984375,1.0,глава Мужчина трудоспос возраста,4.0,15454.2890625,97,385.7111111111111,32666.224609375,3863.572265625,86.785
1.0,372.86,18417.669921875,1.0,глава Мужчина трудоспос возраста,2.0,3878.570068359375,26,372.86,9208.8349609375,1939.2850341796875,186.43
1.8,642.86,114050.078125,1.0,глава Мужчина трудоспос возраста,4.0,15278.58203125,96,357.14444444444445,28512.51953125,3819.6455078125,160.715
1.0710000000000002,559.8002,141696.46875,1.0,глава Мужчина трудоспос возраста,4.0,46057.140625,97,522.6892623716152,35424.1171875,11514.28515625,139.95005
1.0659999999999998,645.0865000000001,113144.609375,1.0,глава Мужчина трудоспос возраста,4.0,50502.84375,96,605.1468105065668,28286.15234375,12625.7109375,161.27162500000003
0.9,304.29,70620.7109375,1.0,глава Мужчина трудоспос возраста,3.0,11863.23828125,86,338.1,23540.236979166668,3954.4127604166665,101.43
2.0,857.14,46442.66015625,1.0,глава Мужчина пенс возраста,2.0,29578.240234375,70,428.57,23221.330078125,14789.1201171875,428.57
1.2630000000000008,440.74300000000005,60148.21875,1.0,глава Мужчина трудоспос возраста,4.0,18185.337890625,82,348.9651623119555,15037.0546875,4546.33447265625,110.18575000000001
1.2630000000000006,451.72330000000017,60147.3203125,1.0,глава Мужчина трудоспос возраста,3.0,18102.849609375,82,357.65898653998414,20049.106770833332,6034.283203125,150.5744333333334
1.2430000000000003,461.52829999999994,34963.1484375,1.0,глава Мужчина пенс возраста,2.0,14142.83984375,57,371.30193081255015,17481.57421875,7071.419921875,230.76414999999997
0.9,377.14,40828.921875,1.0,глава Мужчина трудоспос возраста,3.0,18822.8515625,65,419.0444444444444,13609.640625,6274.283854166667,125.71333333333332
1.0,334.29,29447.279296875,1.0,глава Мужчина трудоспос возраста,2.0,19924.279296875,48,334.29,14723.6396484375,9962.1396484375,167.145
0.9990000000000001,422.5283999999999,17512.6796875,1.0,глава Мужчина трудоспос возраста,2.0,8172.8505859375,23,422.9513513513512,8756.33984375,4086.42529296875,211.26419999999996
1.0,291.43,9882.8603515625,1.0,глава Мужчина пенс возраста,1.0,4011.429931640625,7,291.43,9882.8603515625,4011.429931640625,291.43
1.749,769.9717000000002,82096.234375,1.0,глава Мужчина трудоспос возраста,3.0,49101.4453125,90,440.23539165237287,27365.411458333332,16367.1484375,256.6572333333334
0.9,304.29,58825.69140625,1.0,глава Женщина трудоспос возраста,4.0,19503.40234375,81,338.1,14706.4228515625,4875.8505859375,76.0725
1.9790000000000003,745.0280000000004,76087.734375,1.0,глава Мужчина трудоспос возраста,7.0,25191.451171875,89,376.4669024759981,10869.676339285714,3598.778738839286,106.43257142857148
1.4110000000000003,611.9573,93864.0546875,1.0,глава Мужчина трудоспос возраста,5.0,30182.240234375,93,433.70467753366404,18772.8109375,6036.448046875,122.39146000000001
1.569,572.8292000000001,85312.609375,1.0,глава Мужчина трудоспос возраста,4.0,25285.69140625,91,365.0919056724029,21328.15234375,6321.4228515625,143.20730000000003
1.0370000000000001,442.67099999999994,21189.23046875,1.0,глава Женщина пенс возраста,1.0,7844.23046875,32,426.8765670202506,21189.23046875,7844.23046875,442.67099999999994
0.9879999999999999,397.2852999999999,26380.580078125,1.0,глава Мужчина трудоспос возраста,2.0,14477.140625,42,402.1106275303643,13190.2900390625,7238.5703125,198.64264999999995
1.3730000000000002,543.4269999999998,48323.5703125,1.0,глава Мужчина пенс возраста,2.0,14557.8505859375,72,395.79533867443536,24161.78515625,7278.92529296875,271.7134999999999
0.9,291.43,44204.51953125,1.0,глава Женщина трудоспос возраста,8.0,28692.859375,68,323.81111111111113,5525.56494140625,3586.607421875,36.42875
